from,to,symbol,quantity,date
tan.stake,vishera,SIM,0.024,2021-05-31
tan.stake,shikika,SIM,0.025,2021-05-31
tan.stake,goldkey,SIM,0.025,2021-05-31
tan.stake,curangel,SIM,0.025,2021-05-31
tan.stake,jaster,SIM,0.026,2021-05-31
tan.stake,amico.sports,SIM,0.026,2021-05-31
tan.stake,greenlatte,SIM,0.026,2021-05-31
tan.stake,empato365,SIM,0.026,2021-05-31
tan.stake,thekittygirl,SIM,0.026,2021-05-31
tan.stake,marcybetancourt,SIM,0.026,2021-05-31
tan.stake,wanderingmoon,SIM,0.026,2021-05-31
tan.stake,vesytz,SIM,0.027,2021-05-31
tan.stake,runridefly,SIM,0.027,2021-05-31
tan.stake,worldhelper,SIM,0.027,2021-05-31
tan.stake,hitmeasap,SIM,0.027,2021-05-31
tan.stake,photoparadise,SIM,0.027,2021-05-31
tan.stake,lucidlight,SIM,0.027,2021-05-31
tan.stake,tobetada,SIM,0.027,2021-05-31
tan.stake,dalz,SIM,0.028,2021-05-31
tan.stake,hafizullah,SIM,0.028,2021-05-31
tan.stake,viking-ventures,SIM,0.029,2021-05-31
tan.stake,shortsegments,SIM,0.029,2021-05-31
tan.stake,carlos84,SIM,0.029,2021-05-31
tan.stake,bliss11,SIM,0.029,2021-05-31
tan.stake,peakd,SIM,0.029,2021-05-31
tan.stake,holovision,SIM,0.029,2021-05-31
tan.stake,worldfinances,SIM,0.029,2021-05-31
tan.stake,artxmike,SIM,0.029,2021-05-31
tan.stake,sonki999,SIM,0.029,2021-05-31
tan.stake,godfish,SIM,0.029,2021-05-31
tan.stake,atimkaranezi93,SIM,0.029,2021-05-31
tan.stake,goodhello,SIM,0.029,2021-05-31
tan.stake,veronicalee,SIM,0.029,2021-05-31
tan.stake,kiwi-crypto,SIM,0.030,2021-05-31
tan.stake,wherein,SIM,0.030,2021-05-31
tan.stake,french-tech,SIM,0.030,2021-05-31
tan.stake,zhoten,SIM,0.030,2021-05-31
tan.stake,trangbaby,SIM,0.030,2021-05-31
tan.stake,josejirafa,SIM,0.030,2021-05-31
tan.stake,dejan.vuckovic,SIM,0.030,2021-05-31
tan.stake,gabrielatravels,SIM,0.031,2021-05-31
tan.stake,vishwara,SIM,0.031,2021-05-31
tan.stake,gidlark,SIM,0.031,2021-05-31
tan.stake,elenasteem,SIM,0.031,2021-05-31
tan.stake,howo,SIM,0.031,2021-05-31
tan.stake,steemean,SIM,0.031,2021-05-31
tan.stake,mespanta,SIM,0.032,2021-05-31
tan.stake,crrdlx,SIM,0.032,2021-05-31
tan.stake,lucky2015,SIM,0.032,2021-05-31
tan.stake,yehey,SIM,0.032,2021-05-31
tan.stake,risingstargame,SIM,0.032,2021-05-31
tan.stake,alexbeyman,SIM,0.033,2021-05-31
tan.stake,mariajruizb,SIM,0.033,2021-05-31
tan.stake,nathanmars,SIM,0.033,2021-05-31
tan.stake,lugina,SIM,0.033,2021-05-31
tan.stake,danielvehe,SIM,0.033,2021-05-31
tan.stake,unipsycho,SIM,0.033,2021-05-31
tan.stake,darrenfj,SIM,0.034,2021-05-31
tan.stake,fixie,SIM,0.034,2021-05-31
tan.stake,crosheille,SIM,0.035,2021-05-31
tan.stake,madhu.mita,SIM,0.035,2021-05-31
tan.stake,jocieprosza,SIM,0.035,2021-05-31
tan.stake,invest4free,SIM,0.035,2021-05-31
tan.stake,nainaztengra,SIM,0.035,2021-05-31
tan.stake,simaroy,SIM,0.035,2021-05-31
tan.stake,whatishive,SIM,0.035,2021-05-31
tan.stake,joythewanderer,SIM,0.035,2021-05-31
tan.stake,ewkaw,SIM,0.035,2021-05-31
tan.stake,zelensky,SIM,0.036,2021-05-31
tan.stake,successgr,SIM,0.036,2021-05-31
tan.stake,trayan,SIM,0.036,2021-05-31
tan.stake,vasitocoin,SIM,0.036,2021-05-31
tan.stake,andre-verbrick,SIM,0.036,2021-05-31
tan.stake,portugalcoin,SIM,0.036,2021-05-31
tan.stake,cezary-io,SIM,0.037,2021-05-31
tan.stake,naha,SIM,0.037,2021-05-31
tan.stake,aleister,SIM,0.037,2021-05-31
tan.stake,juecoree,SIM,0.037,2021-05-31
tan.stake,galenkp,SIM,0.037,2021-05-31
tan.stake,xxxthorxxx,SIM,0.037,2021-05-31
tan.stake,harryab,SIM,0.037,2021-05-31
tan.stake,vcclothing,SIM,0.038,2021-05-31
tan.stake,good-karma,SIM,0.038,2021-05-31
tan.stake,abh12345,SIM,0.038,2021-05-31
tan.stake,cyclamen,SIM,0.038,2021-05-31
tan.stake,hattaarshavin,SIM,0.038,2021-05-31
tan.stake,penguinpablo,SIM,0.039,2021-05-31
tan.stake,blacks,SIM,0.039,2021-05-31
tan.stake,tradingideas,SIM,0.039,2021-05-31
tan.stake,priyanarc,SIM,0.039,2021-05-31
tan.stake,fotostef,SIM,0.039,2021-05-31
tan.stake,samgiset,SIM,0.040,2021-05-31
tan.stake,borran,SIM,0.040,2021-05-31
tan.stake,elizacheng,SIM,0.040,2021-05-31
tan.stake,anafae,SIM,0.040,2021-05-31
tan.stake,actionmirk,SIM,0.040,2021-05-31
tan.stake,fenrir78,SIM,0.040,2021-05-31
tan.stake,planetauto,SIM,0.040,2021-05-31
tan.stake,bitrocker2020,SIM,0.040,2021-05-31
tan.stake,brian.rrr,SIM,0.041,2021-05-31
tan.stake,qurator,SIM,0.041,2021-05-31
