from,to,symbol,date,quantity
utopis,stevelivingston,HIVE,2021-04-26,0.106
utopis,ericburgoyne,HIVE,2021-04-26,0.523
utopis,txrose,HIVE,2021-04-26,0.035
utopis,jersteemit,HIVE,2021-04-26,0.523
utopis,georgeknowsall,HIVE,2021-04-26,0.15
utopis,bossel,HIVE,2021-05-03,0.259
utopis,dera123,HIVE,2021-05-03,8.866
utopis,accelerator,HIVE,2021-05-03,0.285
utopis,anderssinho,HIVE,2021-05-03,0.026
utopis,pixiepost,HIVE,2021-05-03,0.052
utopis,shroomfund,HIVE,2021-05-03,2.9
utopis,monsterbuster,HIVE,2021-05-03,0.129
utopis,bitcoinflood,HIVE,2021-05-03,1.294
utopis,darth-azrael,HIVE,2021-05-03,0.155
utopis,numanbutt,HIVE,2021-05-03,0.133
utopis,quinnertronics,HIVE,2021-05-03,0.102
utopis,netaterra,HIVE,2021-05-03,86.857
utopis,ykretz.sports,HIVE,2021-05-03,0.068
utopis,dbooster,HIVE,2021-05-03,0.207
utopis,sames,HIVE,2021-05-03,0.027
utopis,xabi,HIVE,2021-05-03,5.67
utopis,oivas,HIVE,2021-05-03,0.419
utopis,drax,HIVE,2021-05-03,0.388
utopis,offgridlife,HIVE,2021-05-03,0.027
utopis,yorra,HIVE,2021-05-03,0.026
utopis,eirik,HIVE,2021-05-03,4.159
utopis,blockmonster,HIVE,2021-05-03,1.036
utopis,shroomifer,HIVE,2021-05-03,0.777
utopis,blockchainyouth,HIVE,2021-05-03,0.398
utopis,revisesociology,HIVE,2021-05-03,3.715
utopis,shmoogleosukami,HIVE,2021-05-03,1.08
utopis,pixresteemer,HIVE,2021-05-03,4.427
utopis,dudeontheweb,HIVE,2021-05-03,0.174
utopis,roleerob,HIVE,2021-05-03,9.061
utopis,denver-bob,HIVE,2021-05-03,9.061
utopis,partituna,HIVE,2021-05-03,0.012
utopis,road2nowhere,HIVE,2021-05-03,0.216
utopis,mpath,HIVE,2021-05-03,0.984
utopis,nickyhavey,HIVE,2021-05-03,1.294
utopis,sevenoh-fiveoh,HIVE,2021-05-03,0.026
utopis,drax.leo,HIVE,2021-05-03,0.15
utopis,ykretz,HIVE,2021-05-03,0.045
utopis,bozz,HIVE,2021-05-03,2.589
utopis,bobby.madagascar,HIVE,2021-05-03,0.465
utopis,branbello,HIVE,2021-05-03,0.287
utopis,discohedge,HIVE,2021-05-03,39.48
utopis,rickardoh,HIVE,2021-05-03,0.47
utopis,daniky,HIVE,2021-05-03,0.028
utopis,blue.rabbit,HIVE,2021-05-03,2.239
utopis,ecoinstant,HIVE,2021-05-03,2.589
utopis,writeandearn,HIVE,2021-05-03,0.259
utopis,athomewithcraig,HIVE,2021-05-03,0.085
utopis,roger.remix,HIVE,2021-05-03,12.944
utopis,okean123,HIVE,2021-05-03,0.518
utopis,salexa5,HIVE,2021-05-03,0.466
utopis,preparedwombat,HIVE,2021-05-03,0.104
utopis,scooter77,HIVE,2021-05-03,0.777
utopis,nikoleondas,HIVE,2021-05-03,0.403
utopis,dylanhobalart,HIVE,2021-05-03,0.751
utopis,riandeuk,HIVE,2021-05-03,0.052
utopis,myvest,HIVE,2021-05-03,17.604
utopis,oldmans,HIVE,2021-05-03,1.553
utopis,nonsowrites,HIVE,2021-05-03,0.077
utopis,moonthumb,HIVE,2021-05-03,0.129
utopis,adamada,HIVE,2021-05-03,0.311
utopis,ph1102,HIVE,2021-05-03,4.298
utopis,senstless,HIVE,2021-05-03,2.589
utopis,no-advice,HIVE,2021-05-03,4.531
utopis,poetchick4jesus,HIVE,2021-05-03,0.026
utopis,pieternijmeijer,HIVE,2021-05-03,1.512
utopis,sinistry,HIVE,2021-05-03,0.275
utopis,investinthefutur,HIVE,2021-05-03,2.097
utopis,summertooth,HIVE,2021-05-03,1.683
utopis,ericburgoyne,HIVE,2021-05-03,0.388
utopis,leontr,HIVE,2021-05-03,0.259
utopis,abrockman,HIVE,2021-05-03,10.355
utopis,bilpcoinbpc,HIVE,2021-05-03,0.026
utopis,jackofcrows,HIVE,2021-05-03,5.608
utopis,leosoph,HIVE,2021-05-03,0.032
utopis,gillianpearce,HIVE,2021-05-03,0.828
utopis,vipservice,HIVE,2021-05-03,23.3
utopis,jlsplatts,HIVE,2021-05-03,2.201
utopis,hhayweaver,HIVE,2021-05-03,0.207
utopis,libertycrypto27,HIVE,2021-05-03,0.196
utopis,snackaholic,HIVE,2021-05-03,0.725
utopis,victor-alexander,HIVE,2021-05-03,0.046
utopis,uyobong,HIVE,2021-05-03,0.01
utopis,investyourvote,HIVE,2021-05-03,0.259
utopis,glastar,HIVE,2021-05-03,2.589
utopis,familyhistory,HIVE,2021-05-03,0.026
utopis,amr008,HIVE,2021-05-03,2.453
utopis,enforcer48,HIVE,2021-05-03,4.712
utopis,liotes.burn,HIVE,2021-05-03,0.777
utopis,chireerocks,HIVE,2021-05-03,4.587
utopis,berthold,HIVE,2021-05-03,0.673
utopis,stayoutoftherz,HIVE,2021-05-03,0.777
utopis,captain.future,HIVE,2021-05-03,0.518
utopis,simplifylife,HIVE,2021-05-03,4.453
utopis,kaelci,HIVE,2021-05-03,2.589
utopis,lotto-de,HIVE,2021-05-03,0.181
utopis,taskmaster4450,HIVE,2021-05-03,11.21
utopis,trumpman,HIVE,2021-05-03,7.793
utopis,st8z,HIVE,2021-05-03,0.233
utopis,cwow2,HIVE,2021-05-03,6.319
utopis,kiokizz,HIVE,2021-05-03,0.259
utopis,tandara,HIVE,2021-05-03,12.944
utopis,txrose,HIVE,2021-05-03,0.026
utopis,ervin-lemark,HIVE,2021-05-03,0.588
utopis,viniciotricolor,HIVE,2021-05-03,0.026
utopis,dagger212,HIVE,2021-05-03,3.883
utopis,ammonite,HIVE,2021-05-03,0.129
utopis,jersteemit,HIVE,2021-05-03,0.389
utopis,spinvest,HIVE,2021-05-03,103.555
utopis,gadrian,HIVE,2021-05-03,0.414
utopis,javiersebastian,HIVE,2021-05-03,0.052
utopis,cervisia,HIVE,2021-05-03,2.071
utopis,kingneptune,HIVE,2021-05-03,2.589
utopis,starstrings01,HIVE,2021-05-03,0.426
utopis,cornavirus,HIVE,2021-05-03,1.45
utopis,knowhow92,HIVE,2021-05-03,9.981
utopis,erikah,HIVE,2021-05-03,0.848
utopis,georgeknowsall,HIVE,2021-05-03,0.132
utopis,khan.dayyanz,HIVE,2021-05-03,6.019
utopis,failingforwards,HIVE,2021-05-03,0.411
utopis,funnel,HIVE,2021-05-03,0.57
utopis,jeffjagoe,HIVE,2021-05-03,0.103
utopis,jjb777,HIVE,2021-05-03,26.181
utopis,largeadultson,HIVE,2021-05-03,0.129
utopis,jemmarti,HIVE,2021-05-03,0.518
utopis,trumpikas,HIVE,2021-05-03,1.553
utopis,jfang003,HIVE,2021-05-03,0.259
utopis,jzn,HIVE,2021-05-03,4.272
utopis,elbrava,HIVE,2021-05-03,0.388
utopis,stevelivingston,HIVE,2021-05-03,0.079
utopis,tomhall,HIVE,2021-05-03,3.543
utopis,themarkymark,HIVE,2021-05-03,36.053
utopis,tmholdings,HIVE,2021-05-03,6.472
utopis,juecoree,HIVE,2021-05-03,0.129
utopis,hykss,HIVE,2021-05-03,34.846
utopis,hatoto,HIVE,2021-05-03,0.026
utopis,cmmemes,HIVE,2021-05-03,0.273
utopis,successchar,HIVE,2021-05-03,0.285
utopis,bitandi,HIVE,2021-05-03,0.32
utopis,silverstackeruk,HIVE,2021-05-03,11.65
utopis,arrliinn,HIVE,2021-05-03,0.362
utopis,theroad2freedom,HIVE,2021-05-03,0.259
utopis,finguru,HIVE,2021-05-03,1.02
utopis,miketr,HIVE,2021-05-03,2.608
utopis,stickupboys,HIVE,2021-05-03,0.98
utopis,honeysaver,HIVE,2021-05-03,2.226
utopis,bearbear613,HIVE,2021-05-03,11.003
utopis,juanvegetarian,HIVE,2021-05-03,0.078
utopis,brettpullen,HIVE,2021-05-03,194.167
utopis,illusivelf,HIVE,2021-05-03,1.297
utopis,damla,HIVE,2021-05-03,0.362
utopis,elianaicgomes,HIVE,2021-05-03,0.88
utopis,mapac,HIVE,2021-05-03,2.459
utopis,em3di,HIVE,2021-05-03,0.026
utopis,flauwy,HIVE,2021-05-03,3.307
utopis,bhattg,HIVE,2021-05-03,2.668
utopis,invest4free,HIVE,2021-05-03,0.408
utopis,velourex,HIVE,2021-05-03,0.259
utopis,flossmeoff,HIVE,2021-05-03,0.018
utopis,maarnio,HIVE,2021-05-03,0.259
utopis,jmsansan.leo,HIVE,2021-05-03,1.294
utopis,simplegame,HIVE,2021-05-03,1.398
utopis,voinvote.token,HIVE,2021-05-03,0.078
utopis,tobetada,HIVE,2021-05-03,0.104
utopis,melinda010100,HIVE,2021-05-03,1.039
utopis,imfarhad,HIVE,2021-05-03,0.388
utopis,haitch,HIVE,2021-05-03,0.388
utopis,brofundholdings,HIVE,2021-05-03,88.462
utopis,justclickindiva,HIVE,2021-05-03,0.026
utopis,steemychicken1,HIVE,2021-05-03,12.292
utopis,cryptoandcoffee,HIVE,2021-05-03,1.32
utopis,votebetting,HIVE,2021-05-03,22.944
utopis,thelogicaldude,HIVE,2021-05-03,0.259
utopis,jongolson,HIVE,2021-05-03,10.433
utopis,adhammer,HIVE,2021-05-03,0.618
utopis,ykretz,HIVE,2021-05-10,0.098
utopis,cmmemes,HIVE,2021-05-10,0.59
utopis,barks,HIVE,2021-05-10,0.056
utopis,bobby.madagascar,HIVE,2021-05-10,2.164
utopis,bossel,HIVE,2021-05-10,0.56
utopis,summertooth,HIVE,2021-05-10,3.638
utopis,funnel,HIVE,2021-05-10,1.231
utopis,oldmans,HIVE,2021-05-10,3.358
utopis,discohedge,HIVE,2021-05-10,85.351
utopis,uyobong,HIVE,2021-05-10,0.021
utopis,jmsansan.leo,HIVE,2021-05-10,4.757
utopis,bhattg,HIVE,2021-05-10,5.768
utopis,jlsplatts,HIVE,2021-05-10,4.757
utopis,roleerob,HIVE,2021-05-10,19.589
utopis,successchar,HIVE,2021-05-10,0.616
utopis,salexa5,HIVE,2021-05-10,1.007
utopis,johnsdowie,HIVE,2021-05-10,0.056
utopis,okean123,HIVE,2021-05-10,1.119
utopis,flossmeoff,HIVE,2021-05-10,0.039
utopis,jjb777,HIVE,2021-05-10,56.599
utopis,stickupboys,HIVE,2021-05-10,2.118
utopis,partituna,HIVE,2021-05-10,0.026
utopis,txrose,HIVE,2021-05-10,0.56
utopis,miketr,HIVE,2021-05-10,5.695
utopis,pieternijmeijer,HIVE,2021-05-10,3.283
utopis,cwow2,HIVE,2021-05-10,15.325
utopis,pixresteemer,HIVE,2021-05-10,9.57
utopis,rickardoh,HIVE,2021-05-10,1.016
utopis,imfarhad,HIVE,2021-05-10,0.84
utopis,haitch,HIVE,2021-05-10,0.84
utopis,denver-bob,HIVE,2021-05-10,19.589
utopis,cryptoandcoffee,HIVE,2021-05-10,2.854
utopis,thelogicaldude,HIVE,2021-05-10,0.56
utopis,illusivelf,HIVE,2021-05-10,2.804
utopis,tomhall,HIVE,2021-05-10,7.871
utopis,poetchick4jesus,HIVE,2021-05-10,0.56
utopis,themarkymark,HIVE,2021-05-10,84.385
utopis,hykss,HIVE,2021-05-10,76.452
utopis,invest4free,HIVE,2021-05-10,1.011
utopis,hatoto,HIVE,2021-05-10,0.056
utopis,riandeuk,HIVE,2021-05-10,0.112
utopis,honeysaver,HIVE,2021-05-10,4.813
utopis,revisesociology,HIVE,2021-05-10,8.031
utopis,herbertholmes2,HIVE,2021-05-10,0.334
utopis,theroad2freedom,HIVE,2021-05-10,1.399
utopis,bearbear613,HIVE,2021-05-10,23.786
utopis,quinnertronics,HIVE,2021-05-10,0.258
utopis,tobetada,HIVE,2021-05-10,0.224
utopis,tmholdings,HIVE,2021-05-10,13.992
utopis,yorra,HIVE,2021-05-10,0.056
utopis,hive-189742,HIVE,2021-05-10,0.027
utopis,blockmonster,HIVE,2021-05-10,2.239
utopis,preparedwombat,HIVE,2021-05-10,0.224
utopis,jfang003,HIVE,2021-05-10,0.56
utopis,amr008,HIVE,2021-05-10,5.303
utopis,investinthefutur,HIVE,2021-05-10,4.533
utopis,tandara,HIVE,2021-05-10,18.749
utopis,jersteemit,HIVE,2021-05-10,0.84
utopis,gadrian,HIVE,2021-05-10,0.895
utopis,jemmarti,HIVE,2021-05-10,1.119
utopis,ph1102,HIVE,2021-05-10,9.291
utopis,roger.remix,HIVE,2021-05-10,27.984
utopis,cornavirus,HIVE,2021-05-10,3.134
utopis,adamada,HIVE,2021-05-10,0.672
utopis,georgeknowsall,HIVE,2021-05-10,0.313
utopis,road2nowhere,HIVE,2021-05-10,0.467
utopis,jeffjagoe,HIVE,2021-05-10,0.222
utopis,darth-azrael,HIVE,2021-05-10,0.336
utopis,trumpikas,HIVE,2021-05-10,4.31
utopis,trumpman,HIVE,2021-05-10,16.846
utopis,jongolson,HIVE,2021-05-10,22.835
utopis,taskmaster4450,HIVE,2021-05-10,24.234
utopis,jackofcrows,HIVE,2021-05-10,12.488
utopis,ykretz.sports,HIVE,2021-05-10,0.148
utopis,gillianpearce,HIVE,2021-05-10,1.791
utopis,tfranzini,HIVE,2021-05-10,0.569
utopis,pixiepost,HIVE,2021-05-10,0.112
utopis,dera123,HIVE,2021-05-10,11.411
utopis,investyourvote,HIVE,2021-05-10,0.56
utopis,glastar,HIVE,2021-05-10,5.597
utopis,blue.rabbit,HIVE,2021-05-10,7.527
utopis,berthold,HIVE,2021-05-10,1.455
utopis,javiersebastian,HIVE,2021-05-10,0.112
utopis,flaxz,HIVE,2021-05-10,0.091
utopis,finguru,HIVE,2021-05-10,2.205
utopis,ericburgoyne,HIVE,2021-05-10,0.84
utopis,lotto-de,HIVE,2021-05-10,0.392
utopis,brutalmonkey,HIVE,2021-05-10,0.056
utopis,aliveprojects,HIVE,2021-05-10,0.016
utopis,simplifylife,HIVE,2021-05-10,9.626
utopis,liotes.burn,HIVE,2021-05-10,1.679
utopis,enforcer48,HIVE,2021-05-10,10.41
utopis,writeandearn,HIVE,2021-05-10,0.56
utopis,dylanhobalart,HIVE,2021-05-10,1.623
utopis,captain.future,HIVE,2021-05-10,1.847
utopis,vipservice,HIVE,2021-05-10,39.052
utopis,libertycrypto27,HIVE,2021-05-10,1.712
utopis,myvest,HIVE,2021-05-10,38.058
utopis,em3di,HIVE,2021-05-10,0.056
utopis,sinistry,HIVE,2021-05-10,0.594
utopis,bilpcoinbpc,HIVE,2021-05-10,0.056
utopis,leontr,HIVE,2021-05-10,0.56
utopis,sames,HIVE,2021-05-10,0.058
utopis,snackaholic,HIVE,2021-05-10,1.567
utopis,netaterra,HIVE,2021-05-10,187.772
utopis,largeadultson,HIVE,2021-05-10,0.28
utopis,bitcoinflood,HIVE,2021-05-10,2.798
utopis,dudeontheweb,HIVE,2021-05-10,0.376
utopis,dagger212,HIVE,2021-05-10,10.634
utopis,knowhow92,HIVE,2021-05-10,21.577
utopis,erikah,HIVE,2021-05-10,1.847
utopis,nickyhavey,HIVE,2021-05-10,2.798
utopis,leosoph,HIVE,2021-05-10,0.069
utopis,simplegame,HIVE,2021-05-10,3.022
utopis,mpath,HIVE,2021-05-10,2.351
utopis,maarnio,HIVE,2021-05-10,0.56
utopis,eirik,HIVE,2021-05-10,9.098
utopis,votebetting,HIVE,2021-05-10,49.75
utopis,damla,HIVE,2021-05-10,0.56
utopis,adhammer,HIVE,2021-05-10,1.393
utopis,shroomfund,HIVE,2021-05-10,7.947
utopis,bitandi,HIVE,2021-05-10,0.715
utopis,melinda010100,HIVE,2021-05-10,2.247
utopis,monsterbuster,HIVE,2021-05-10,0.28
utopis,brettpullen,HIVE,2021-05-10,419.761
utopis,elbrava,HIVE,2021-05-10,0.84
utopis,arrliinn,HIVE,2021-05-10,0.784
utopis,wearealive,HIVE,2021-05-10,0.01
utopis,accelerator,HIVE,2021-05-10,0.616
utopis,silverstackeruk,HIVE,2021-05-10,25.185
utopis,shmoogleosukami,HIVE,2021-05-10,2.334
utopis,anderssinho,HIVE,2021-05-10,0.056
utopis,whitelightxpress,HIVE,2021-05-10,0.091
utopis,dbooster,HIVE,2021-05-10,0.698
utopis,mehmetfix,HIVE,2021-05-10,0.224
utopis,athomewithcraig,HIVE,2021-05-10,0.185
utopis,mapac,HIVE,2021-05-10,5.496
utopis,moonthumb,HIVE,2021-05-10,1.399
utopis,elianaicgomes,HIVE,2021-05-10,2.071
utopis,ecoinstant,HIVE,2021-05-10,5.597
utopis,branbello,HIVE,2021-05-10,0.621
utopis,voinvote.token,HIVE,2021-05-10,0.168
utopis,brofundholdings,HIVE,2021-05-10,184.526
utopis,sevenoh-fiveoh,HIVE,2021-05-10,0.056
utopis,viniciotricolor,HIVE,2021-05-10,0.056
utopis,hhayweaver,HIVE,2021-05-10,0.448
utopis,cervisia,HIVE,2021-05-10,4.477
utopis,chireerocks,HIVE,2021-05-10,9.916
utopis,offgridlife,HIVE,2021-05-10,0.058
utopis,numanbutt,HIVE,2021-05-10,0.286
utopis,juecoree,HIVE,2021-05-10,0.28
utopis,khan.dayyanz,HIVE,2021-05-10,13.264
utopis,no-advice,HIVE,2021-05-10,9.794
utopis,senstless,HIVE,2021-05-10,5.597
utopis,failingforwards,HIVE,2021-05-10,0.888
utopis,drax,HIVE,2021-05-10,0.84
utopis,starstrings01,HIVE,2021-05-10,0.921
utopis,abrockman,HIVE,2021-05-10,22.387
utopis,nonsowrites,HIVE,2021-05-10,0.167
utopis,xabi,HIVE,2021-05-10,12.258
utopis,victor-alexander,HIVE,2021-05-10,0.099
utopis,bozz,HIVE,2021-05-10,5.597
utopis,scooter77,HIVE,2021-05-10,1.679
utopis,familyhistory,HIVE,2021-05-10,0.84
utopis,stayoutoftherz,HIVE,2021-05-10,1.679
utopis,steemychicken1,HIVE,2021-05-10,26.574
utopis,jzn,HIVE,2021-05-10,9.235
utopis,justclickindiva,HIVE,2021-05-10,0.056
utopis,juanvegetarian,HIVE,2021-05-10,0.224
utopis,blockchainyouth,HIVE,2021-05-10,0.969
utopis,drax.leo,HIVE,2021-05-10,0.325
utopis,ammonite,HIVE,2021-05-10,0.84
utopis,stevelivingston,HIVE,2021-05-10,0.171
utopis,ervin-lemark,HIVE,2021-05-10,1.27
utopis,nikoleondas,HIVE,2021-05-10,0.871
utopis,daniky,HIVE,2021-05-10,0.062
utopis,kingneptune,HIVE,2021-05-10,5.597
utopis,kiokizz,HIVE,2021-05-10,0.56
utopis,velourex,HIVE,2021-05-10,0.56
utopis,spinvest,HIVE,2021-05-10,223.871
utopis,oivas,HIVE,2021-05-10,0.905
utopis,st8z,HIVE,2021-05-10,0.504
utopis,yorra,HIVE,2021-05-17,0.061
utopis,tmholdings,HIVE,2021-05-17,15.131
utopis,votebetting,HIVE,2021-05-17,58.77
utopis,stevelivingston,HIVE,2021-05-17,0.184
utopis,bhattg,HIVE,2021-05-17,6.237
utopis,successchar,HIVE,2021-05-17,0.666
utopis,tomhall,HIVE,2021-05-17,9.719
utopis,themarkymark,HIVE,2021-05-17,696.505
utopis,steemychicken1,HIVE,2021-05-17,28.738
utopis,xabi,HIVE,2021-05-17,13.256
utopis,shmoogleosukami,HIVE,2021-05-17,2.524
utopis,wdougwatson,HIVE,2021-05-17,0.028
utopis,theroad2freedom,HIVE,2021-05-17,1.513
utopis,stickupboys,HIVE,2021-05-17,3.078
utopis,revisesociology,HIVE,2021-05-17,8.806
utopis,thisisawesome,HIVE,2021-05-17,0.009
utopis,velourex,HIVE,2021-05-17,0.605
utopis,silverstackeruk,HIVE,2021-05-17,27.236
utopis,bearbear613,HIVE,2021-05-17,25.723
utopis,tobetada,HIVE,2021-05-17,0.242
utopis,wearealive,HIVE,2021-05-17,0.019
utopis,barks,HIVE,2021-05-17,0.061
utopis,shroomfund,HIVE,2021-05-17,8.595
utopis,salexa5,HIVE,2021-05-17,1.089
utopis,bitandi,HIVE,2021-05-17,0.878
utopis,riandeuk,HIVE,2021-05-17,0.157
utopis,thelogicaldude,HIVE,2021-05-17,0.605
utopis,rickardoh,HIVE,2021-05-17,1.099
utopis,athomewithcraig,HIVE,2021-05-17,0.2
utopis,taskmaster4450,HIVE,2021-05-17,27.418
utopis,ykretz,HIVE,2021-05-17,0.106
utopis,st8z,HIVE,2021-05-17,0.545
utopis,senstless,HIVE,2021-05-17,6.052
utopis,solairitas,HIVE,2021-05-17,6.174
utopis,writeandearn,HIVE,2021-05-17,0.605
utopis,b4phom3t,HIVE,2021-05-17,3.51
utopis,roger.remix,HIVE,2021-05-17,30.262
utopis,bitcoinflood,HIVE,2021-05-17,3.026
utopis,sgt-dan,HIVE,2021-05-17,0.19
utopis,sevenoh-fiveoh,HIVE,2021-05-17,0.061
utopis,trumpman,HIVE,2021-05-17,25.442
utopis,road2nowhere,HIVE,2021-05-17,0.505
utopis,abrockman,HIVE,2021-05-17,24.21
utopis,tandara,HIVE,2021-05-17,24.21
utopis,spinvest,HIVE,2021-05-17,242.1
utopis,viniciotricolor,HIVE,2021-05-17,0.061
utopis,taskmaster4450le,HIVE,2021-05-17,0.363
utopis,stayoutoftherz,HIVE,2021-05-17,1.816
utopis,bilpcoinbpc,HIVE,2021-05-17,0.061
utopis,sinistry,HIVE,2021-05-17,0.643
utopis,whitelightxpress,HIVE,2021-05-17,0.225
utopis,voinvote.token,HIVE,2021-05-17,0.182
utopis,uyobong,HIVE,2021-05-17,0.023
utopis,scooter77,HIVE,2021-05-17,1.816
utopis,simplegame,HIVE,2021-05-17,3.268
utopis,accelerator,HIVE,2021-05-17,1.271
utopis,blockchainyouth,HIVE,2021-05-17,1.09
utopis,roleerob,HIVE,2021-05-17,21.184
utopis,starstrings01,HIVE,2021-05-17,0.996
utopis,simplifylife,HIVE,2021-05-17,10.41
utopis,summertooth,HIVE,2021-05-17,5.145
utopis,trumpikas,HIVE,2021-05-17,4.66
utopis,victor-alexander,HIVE,2021-05-17,0.107
utopis,vipservice,HIVE,2021-05-17,33.894
utopis,txrose,HIVE,2021-05-17,0.605
utopis,tfranzini,HIVE,2021-05-17,1.457
utopis,berthold,HIVE,2021-05-17,1.634
utopis,ykretz.sports,HIVE,2021-05-17,0.164
utopis,sames,HIVE,2021-05-17,0.063
utopis,dbooster,HIVE,2021-05-17,1.062
utopis,cwow2,HIVE,2021-05-17,17.108
utopis,elbrava,HIVE,2021-05-17,0.908
utopis,damla,HIVE,2021-05-17,0.605
utopis,offgridlife,HIVE,2021-05-17,0.062
utopis,aliveprojects,HIVE,2021-05-17,0.019
utopis,honeysaver,HIVE,2021-05-17,5.205
utopis,eirik,HIVE,2021-05-17,10.862
utopis,bossel,HIVE,2021-05-17,0.605
utopis,monsterjamgold,HIVE,2021-05-17,6.911
utopis,kevinnag58,HIVE,2021-05-17,4.015
utopis,oivas,HIVE,2021-05-17,0.979
utopis,familyhistory,HIVE,2021-05-17,0.908
utopis,cryptoandcoffee,HIVE,2021-05-17,3.208
utopis,hykss,HIVE,2021-05-17,86.8
utopis,glastar,HIVE,2021-05-17,6.052
utopis,okean123,HIVE,2021-05-17,1.21
utopis,jzn,HIVE,2021-05-17,9.987
utopis,monsterbuster,HIVE,2021-05-17,0.303
utopis,gillianpearce,HIVE,2021-05-17,1.937
utopis,partituna,HIVE,2021-05-17,0.028
utopis,juanvegetarian,HIVE,2021-05-17,0.363
utopis,chireerocks,HIVE,2021-05-17,10.723
utopis,netaterra,HIVE,2021-05-17,203.061
utopis,juecoree,HIVE,2021-05-17,0.303
utopis,failingforwards,HIVE,2021-05-17,0.961
utopis,liotes.burn,HIVE,2021-05-17,1.816
utopis,iamred,HIVE,2021-05-17,0.182
utopis,oldmans,HIVE,2021-05-17,3.934
utopis,libertycrypto27,HIVE,2021-05-17,1.851
utopis,justclickindiva,HIVE,2021-05-17,0.061
utopis,anderssinho,HIVE,2021-05-17,0.061
utopis,captain.future,HIVE,2021-05-17,3.934
utopis,palikari123,HIVE,2021-05-17,1.21
utopis,brofundholdings,HIVE,2021-05-17,196.948
utopis,numanbutt,HIVE,2021-05-17,1.537
utopis,khan.dayyanz,HIVE,2021-05-17,14.344
utopis,nikoleondas,HIVE,2021-05-17,0.942
utopis,cervisia,HIVE,2021-05-17,4.842
utopis,nickyhavey,HIVE,2021-05-17,3.026
utopis,bozz,HIVE,2021-05-17,6.052
utopis,knowhow92,HIVE,2021-05-17,24.603
utopis,myvest,HIVE,2021-05-17,41.157
utopis,hhayweaver,HIVE,2021-05-17,0.484
utopis,herbertholmes2,HIVE,2021-05-17,0.361
utopis,hatoto,HIVE,2021-05-17,0.061
utopis,ericburgoyne,HIVE,2021-05-17,0.908
utopis,allcapsonezero,HIVE,2021-05-17,1.21
utopis,erikah,HIVE,2021-05-17,1.998
utopis,dagger212,HIVE,2021-05-17,11.5
utopis,arrliinn,HIVE,2021-05-17,1.21
utopis,largeadultson,HIVE,2021-05-17,0.303
utopis,finguru,HIVE,2021-05-17,3.05
utopis,haitch,HIVE,2021-05-17,0.908
utopis,hive-189742,HIVE,2021-05-17,0.077
utopis,guurry123,HIVE,2021-05-17,0.908
utopis,kingneptune,HIVE,2021-05-17,6.052
utopis,branders0n,HIVE,2021-05-17,3.813
utopis,elianaicgomes,HIVE,2021-05-17,2.421
utopis,ammonite,HIVE,2021-05-17,1.634
utopis,moonthumb,HIVE,2021-05-17,1.513
utopis,mpath,HIVE,2021-05-17,2.542
utopis,leosoph,HIVE,2021-05-17,0.075
utopis,ervin-lemark,HIVE,2021-05-17,1.374
utopis,kiokizz,HIVE,2021-05-17,0.605
utopis,em3di,HIVE,2021-05-17,0.061
utopis,leontr,HIVE,2021-05-17,0.787
utopis,branbello,HIVE,2021-05-17,0.672
utopis,enforcer48,HIVE,2021-05-17,12.226
utopis,no-advice,HIVE,2021-05-17,10.592
utopis,illusivelf,HIVE,2021-05-17,3.032
utopis,ecoinstant,HIVE,2021-05-17,6.052
utopis,harpreetjanda,HIVE,2021-05-17,0.605
utopis,dera123,HIVE,2021-05-17,2.904
utopis,brettpullen,HIVE,2021-05-17,453.94
utopis,drax,HIVE,2021-05-17,0.908
utopis,jmsansan.leo,HIVE,2021-05-17,5.145
utopis,blue.rabbit,HIVE,2021-05-17,14.126
utopis,pixresteemer,HIVE,2021-05-17,10.592
utopis,investyourvote,HIVE,2021-05-17,0.605
utopis,lotto-de,HIVE,2021-05-17,0.484
utopis,quinnertronics,HIVE,2021-05-17,0.28
utopis,bobby.madagascar,HIVE,2021-05-17,2.341
utopis,jlsplatts,HIVE,2021-05-17,5.145
utopis,discohedge,HIVE,2021-05-17,92.603
utopis,itharagaian,HIVE,2021-05-17,0.009
utopis,pizzaexpress,HIVE,2021-05-17,0.242
utopis,flemingfarm,HIVE,2021-05-17,0.968
utopis,mehmetfix,HIVE,2021-05-17,0.242
utopis,andy4475,HIVE,2021-05-17,0.028
utopis,jersteemit,HIVE,2021-05-17,1.211
utopis,poetchick4jesus,HIVE,2021-05-17,0.605
utopis,gadrian,HIVE,2021-05-17,1.15
utopis,jjb777,HIVE,2021-05-17,66.594
utopis,preparedwombat,HIVE,2021-05-17,0.605
utopis,funnel,HIVE,2021-05-17,1.332
utopis,jackofcrows,HIVE,2021-05-17,13.808
utopis,flossmeoff,HIVE,2021-05-17,0.042
utopis,jimmy.adames,HIVE,2021-05-17,0.605
utopis,darth-azrael,HIVE,2021-05-17,0.43
utopis,melinda010100,HIVE,2021-05-17,3.035
utopis,denver-bob,HIVE,2021-05-17,22.091
utopis,pixiepost,HIVE,2021-05-17,0.121
utopis,javiersebastian,HIVE,2021-05-17,0.121
utopis,dylanhobalart,HIVE,2021-05-17,1.755
utopis,misterc,HIVE,2021-05-17,12.657
utopis,imfarhad,HIVE,2021-05-17,0.908
utopis,cornavirus,HIVE,2021-05-17,3.389
utopis,blockmonster,HIVE,2021-05-17,2.421
