from,to,symbol,quantity,date
brofund-arc,spinvest,ARCHON,0.26,2021-05-30
brofund-arc,agr8buzz,ARCHON,0.086,2021-05-30
brofund-arc,dera123,ARCHON,0.122,2021-05-30
brofund-arc,revisesociology,ARCHON,0.001,2021-05-30
brofund-arc,moonunit,ARCHON,0.018,2021-05-30
brofund-arc,miketr,ARCHON,0.011,2021-05-30
brofund-arc,flemingfarm,ARCHON,0.008,2021-05-30
brofund-arc,oldmans,ARCHON,0.001,2021-05-30
brofund-arc,jjb777,ARCHON,0.375,2021-05-30
brofund-arc,bearbear613,ARCHON,0.087,2021-05-30
brofund-arc,rehan12,ARCHON,0.005,2021-05-30
brofund-arc,hetty-rowan,ARCHON,0.045,2021-05-30
brofund-arc,taskmaster4450,ARCHON,0.206,2021-05-30
brofund-arc,ironshield,ARCHON,0.002,2021-05-30
brofund-arc,elamental,ARCHON,0.005,2021-05-30
brofund-arc,ecoinstant,ARCHON,0.199,2021-05-30
brofund-arc,khan.dayyanz,ARCHON,0.014,2021-05-30
brofund-arc,roleerob,ARCHON,0.175,2021-05-30
brofund-arc,raymondspeaks,ARCHON,0.034,2021-05-30
brofund-arc,coinmint,ARCHON,0.086,2021-05-30
brofund-arc,eirik,ARCHON,0.016,2021-05-30
brofund-arc,burlarj,ARCHON,0.002,2021-05-30
brofund-arc,justinparke,ARCHON,0.013,2021-05-30
brofund-arc,bala41288,ARCHON,0.04,2021-05-30
brofund-arc,simplifylife,ARCHON,0.026,2021-05-30
brofund-arc,xawi,ARCHON,0.021,2021-05-30
brofund-arc,simplymike,ARCHON,0.004,2021-05-30
brofund-arc,zaku,ARCHON,0.008,2021-05-30
brofund-arc,brofundholdings,ARCHON,2.553,2021-05-30
brofund-arc,hive.pizza,ARCHON,0.002,2021-05-29
brofund-arc,thecryptopimp,ARCHON,0.005,2021-05-29
brofund-arc,newigennity,ARCHON,0.002,2021-05-29
brofund-arc,agmasz,ARCHON,0.004,2021-05-29
brofund-arc,shawnlauzon,ARCHON,0.006,2021-05-29
brofund-arc,focus.folks,ARCHON,0.002,2021-05-29
brofund-arc,azircon,ARCHON,0.095,2021-05-29
brofund-arc,bobby.madagascar,ARCHON,0.003,2021-05-29
brofund-arc,nobutsd1974,ARCHON,0.001,2021-05-29
brofund-arc,little-ricky,ARCHON,0.006,2021-05-29
brofund-arc,cranium,ARCHON,0.001,2021-05-29
brofund-arc,johannpiber,ARCHON,0.001,2021-05-29
brofund-arc,taintedblood,ARCHON,0.001,2021-05-29
brofund-arc,blockchainyouth,ARCHON,0.001,2021-05-29
brofund-arc,jimmy.adames,ARCHON,0.003,2021-05-29
brofund-arc,efastromberg94,ARCHON,0.003,2021-05-29
brofund-arc,finguru,ARCHON,0.007,2021-05-29
brofund-arc,niallon11,ARCHON,0.001,2021-05-29
brofund-arc,gadrian,ARCHON,0.001,2021-05-29
brofund-arc,phul,ARCHON,0.001,2021-05-29
brofund-arc,dagger212,ARCHON,0.007,2021-05-29
brofund-arc,stortebeker,ARCHON,0.001,2021-05-29
brofund-arc,jonyoudyer,ARCHON,0.001,2021-05-29
brofund-arc,daveks,ARCHON,0.009,2021-05-29
brofund-arc,fronttowardenemy,ARCHON,0.003,2021-05-29
brofund-arc,erikah,ARCHON,0.001,2021-05-29
brofund-arc,ericburgoyne,ARCHON,0.001,2021-05-29
brofund-arc,darrenclaxton,ARCHON,0.024,2021-05-29
brofund-arc,lollipopred,ARCHON,0.001,2021-05-29
brofund-arc,cryptoandcoffee,ARCHON,0.001,2021-05-29
brofund-arc,bhattg,ARCHON,0.002,2021-05-29
brofund-arc,kingneptune,ARCHON,0.007,2021-05-29
brofund-arc,fiberfrau,ARCHON,0.003,2021-05-29
brofund-arc,brofi,ARCHON,0.159,2021-05-29
brofund-arc,doctorcrypto,ARCHON,0.001,2021-05-29
brofund-arc,failingforwards,ARCHON,0.001,2021-05-29
brofund-arc,sinistry,ARCHON,0.002,2021-05-29
brofund-arc,enginewitty,ARCHON,0.028,2021-05-29
brofund-arc,taskmaster4450le,ARCHON,0.002,2021-05-29
brofund-arc,shepherd-stories,ARCHON,0.007,2021-05-29
brofund-arc,boycharliefamily,ARCHON,0.004,2021-05-29
brofund-arc,successchar,ARCHON,0.001,2021-05-29
brofund-arc,blainjones,ARCHON,0.013,2021-05-29
brofund-arc,juecoree,ARCHON,0.001,2021-05-29
brofund-arc,roger.remix,ARCHON,0.002,2021-05-29
brofund-arc,ammonite,ARCHON,0.002,2021-05-29
brofund-arc,shroomifer,ARCHON,0.004,2021-05-29
brofund-arc,walterjay,ARCHON,0.024,2021-05-29
brofund-arc,wxmark,ARCHON,0.016,2021-05-29
